0.86	-0.000122594
0.865	-0.000123065
0.87	-0.000123026
0.875	-0.000122617
0.88	-0.000122034
0.885	-0.000121656
0.89	-0.000121901
0.895	-0.000123379
0.9	-0.000126205
0.905	-0.000130238
0.91	-0.000135567
0.915	-0.000142136
0.92	-0.000149676
0.925	-0.000157563
0.93	-0.000165464
0.935	-0.000173088
0.94	-0.000180052
0.945	-0.000186087
0.95	-0.000190892
0.955	-0.000194661
0.96	-0.000197495
0.965	-0.000199288
0.97	-0.000200297
0.975	-0.000201129
0.98	-0.000202452
0.985	-0.000204354
0.99	-0.000206926
0.995	-0.000210468
1	-0.000214931
1.005	-0.000220203
1.01	-0.0002259
1.015	-0.000231813
1.02	-0.000238017
1.025	-0.000244032
1.03	-0.000249484
1.035	-0.000254569
1.04	-0.000259792
1.045	-0.000265177
1.05	-0.000270285
1.055	-0.000275286
1.06	-0.000280232
1.065	-0.000284711
1.07	-0.000288344
1.075	-0.000291091
1.08	-0.00029309
1.085	-0.000294196
1.09	-0.000294676
1.095	-0.000294829
1.1	-0.000294882
1.105	-0.000295552
1.11	-0.000297018
1.115	-0.000299115
1.12	-0.000301911
1.125	-0.000305292
1.13	-0.000308793
1.135	-0.000312061
1.14	-0.000315276
1.145	-0.000318243
1.15	-0.000320477
1.155	-0.000321741
1.16	-0.000321828
1.165	-0.000320658
1.17	-0.0003181
1.175	-0.000314305
1.18	-0.000309631
1.185	-0.000304545
1.19	-0.000299697
1.195	-0.000295249
1.2	-0.000291643
1.205	-0.00028954
1.21	-0.000288714
1.215	-0.000288912
1.22	-0.000289963
1.225	-0.000291492
1.23	-0.000293179
1.235	-0.000294511
1.24	-0.000295345
1.245	-0.000295736
1.25	-0.000295475
1.255	-0.00029447
1.26	-0.000292625
1.265	-0.000290164
1.27	-0.000287622
1.275	-0.000285421
1.28	-0.000283984
1.285	-0.000283546
1.29	-0.00028438
1.295	-0.000286567
1.3	-0.000289841
1.305	-0.000294023
1.31	-0.000298752
1.315	-0.000303707
1.32	-0.000308441
1.325	-0.000312587
1.33	-0.000316344
1.335	-0.000319715
1.34	-0.00032296
1.345	-0.000326455
1.35	-0.00033026
1.355	-0.000334545
1.36	-0.000339196
1.365	-0.000344181
1.37	-0.000349622
1.375	-0.000355286
1.38	-0.000360954
1.385	-0.000366266
1.39	-0.000370844
1.395	-0.000374779
1.4	-0.000378048
1.405	-0.000380736
1.41	-0.000383239
1.415	-0.000385751
1.42	-0.000388807
1.425	-0.00039273
1.43	-0.000397468
1.435	-0.000403055
1.44	-0.00040905
1.445	-0.000415092
1.45	-0.000420954
1.455	-0.000426332
1.46	-0.000430913
1.465	-0.00043447
1.47	-0.000437061
1.475	-0.00043871
1.48	-0.000439716
1.485	-0.0004402
1.49	-0.000440185
1.495	-0.0004401
1.5	-0.000440255
1.505	-0.00044112
1.51	-0.000443196
1.515	-0.000446882
1.52	-0.000452569
1.525	-0.000460122
1.53	-0.000469072
1.535	-0.000479113
1.54	-0.000489759
1.545	-0.000500332
1.55	-0.00051024
1.555	-0.000519034
1.56	-0.000526691
1.565	-0.000533107
1.57	-0.000538084
1.575	-0.000541776
1.58	-0.000544555
1.585	-0.000547052
1.59	-0.000549647
1.595	-0.000552735
1.6	-0.000556792
1.605	-0.000561775
1.61	-0.00056759
1.615	-0.000574213
1.62	-0.000581428
1.625	-0.000588724
1.63	-0.000595898
1.635	-0.000602735
1.64	-0.000608635
1.645	-0.000613435
1.65	-0.000616898
1.655	-0.000618984
1.66	-0.000620018
1.665	-0.000620298
1.67	-0.000620402
1.675	-0.000620803
1.68	-0.000621998
1.685	-0.000624243
1.69	-0.000627473
1.695	-0.000631533
1.7	-0.000636166
1.705	-0.000641524
1.71	-0.000647454
1.715	-0.000653759
1.72	-0.000660536
1.725	-0.000667852
1.73	-0.000675792
1.735	-0.000683914
1.74	-0.000692224
1.745	-0.000700828
1.75	-0.000709411
1.755	-0.000718322
1.76	-0.000727381
1.765	-0.000736281
1.77	-0.00074513
1.775	-0.000753779
1.78	-0.000762405
1.785	-0.000771037
1.79	-0.000779867
1.795	-0.000789194
1.8	-0.000798967
1.805	-0.000809281
1.81	-0.000820184
1.815	-0.000831843
1.82	-0.000844016
1.825	-0.000856389
1.83	-0.000868941
1.835	-0.000881297
1.84	-0.000893283
1.845	-0.000904613
1.85	-0.000914902
1.855	-0.000924157
1.86	-0.000932299
1.865	-0.000939436
1.87	-0.000945505
1.875	-0.000950649
1.88	-0.000955437
1.885	-0.000960056
1.89	-0.000965052
1.895	-0.000970742
1.9	-0.000976948
1.905	-0.000983908
1.91	-0.000991958
1.915	-0.00100121
1.92	-0.00101145
1.925	-0.00102246
1.93	-0.00103382
1.935	-0.00104512
1.94	-0.00105633
1.945	-0.00106729
1.95	-0.00107795
1.955	-0.00108829
1.96	-0.00109806
1.965	-0.00110725
1.97	-0.00111607
1.975	-0.0011246
1.98	-0.00113303
1.985	-0.00114157
1.99	-0.0011504
1.995	-0.00115957
2	-0.00116901
2.005	-0.00117852
2.01	-0.00118799
2.015	-0.00119735
2.02	-0.00120641
2.025	-0.00121505
2.03	-0.00122306
2.035	-0.00123045
2.04	-0.00123764
2.045	-0.00124454
2.05	-0.00125129
2.055	-0.00125816
2.06	-0.0012649
2.065	-0.00127151
2.07	-0.00127793
2.075	-0.00128427
2.08	-0.00129064
2.085	-0.00129701
2.09	-0.00130374
2.095	-0.00131097
2.1	-0.00131874
2.105	-0.00132712
2.11	-0.00133584
2.115	-0.00134497
2.12	-0.0013543
2.125	-0.00136342
2.13	-0.00137242
2.135	-0.00138161
2.14	-0.00139131
2.145	-0.00140139
2.15	-0.00141184
2.155	-0.00142302
2.16	-0.00143491
2.165	-0.00144751
2.17	-0.00146053
2.175	-0.00147394
2.18	-0.00148778
2.185	-0.00150174
2.19	-0.00151591
2.195	-0.00153017
2.2	-0.00154439
2.205	-0.0015585
2.21	-0.00157243
2.215	-0.00158636
2.22	-0.00160024
2.225	-0.00161427
2.23	-0.00162849
2.235	-0.00164279
2.24	-0.00165768
2.245	-0.00167329
2.25	-0.00168956
2.255	-0.00170638
2.26	-0.0017236
2.265	-0.00174111
2.27	-0.00175853
2.275	-0.00177568
2.28	-0.0017923
2.285	-0.0018084
2.29	-0.00182432
2.295	-0.00184012
2.3	-0.0018556
2.305	-0.00187056
2.31	-0.00188511
2.315	-0.00189946
2.32	-0.00191381
2.325	-0.00192799
2.33	-0.00194201
2.335	-0.00195622
2.34	-0.0019705
2.345	-0.00198455
2.35	-0.00199813
2.355	-0.00201129
2.36	-0.00202412
2.365	-0.0020363
2.37	-0.00204752
2.375	-0.00205754
2.38	-0.00206627
2.385	-0.00207371
2.39	-0.00207972
2.395	-0.00208443
2.4	-0.00208804
2.405	-0.00209095
2.41	-0.00209343
2.415	-0.00209551
2.42	-0.00209749
2.425	-0.00209969
2.43	-0.00210222
2.435	-0.00210499
2.44	-0.00210788
2.445	-0.00211105
2.45	-0.00211471
2.455	-0.00211887
2.46	-0.0021235
2.465	-0.00212876
2.47	-0.00213486
2.475	-0.00214173
2.48	-0.00214909
2.485	-0.00215713
2.49	-0.00216587
2.495	-0.00217496
2.5	-0.00218439
2.505	-0.00219416
2.51	-0.00220411
2.515	-0.00221404
2.52	-0.00222366
2.525	-0.00223284
2.53	-0.00224169
2.535	-0.00225063
2.54	-0.00226015
2.545	-0.00227035
2.55	-0.00228092
2.555	-0.0022918
2.56	-0.00230302
2.565	-0.00231455
2.57	-0.00232638
2.575	-0.00233859
2.58	-0.00235148
2.585	-0.00236497
2.59	-0.00237879
2.595	-0.00239295
2.6	-0.0024073
2.605	-0.0024215
2.61	-0.0024356
2.615	-0.00244955
2.62	-0.00246308
2.625	-0.00247628
2.63	-0.002489
2.635	-0.00250116
2.64	-0.00251289
2.645	-0.0025244
2.65	-0.00253572
2.655	-0.00254699
2.66	-0.00255826
2.665	-0.00256945
2.67	-0.00258075
2.675	-0.00259207
2.68	-0.00260328
2.685	-0.00261458
2.69	-0.00262598
2.695	-0.0026375
2.7	-0.00264909
2.705	-0.00266052
2.71	-0.00267155
2.715	-0.00268229
2.72	-0.0026931
2.725	-0.00270415
2.73	-0.00271564
2.735	-0.00272764
2.74	-0.00274021
2.745	-0.00275334
2.75	-0.00276711
2.755	-0.00278148
2.76	-0.00279602
2.765	-0.00281081
2.77	-0.00282576
2.775	-0.00284071
2.78	-0.00285564
2.785	-0.00287062
2.79	-0.00288584
2.795	-0.00290111
2.8	-0.00291662
2.805	-0.00293244
2.81	-0.00294828
2.815	-0.00296399
2.82	-0.0029796
2.825	-0.00299526
2.83	-0.00301086
2.835	-0.00302646
2.84	-0.00304206
2.845	-0.00305746
2.85	-0.0030725
2.855	-0.00308701
2.86	-0.00310086
2.865	-0.00311411
2.87	-0.00312676
2.875	-0.00313863
2.88	-0.00314971
2.885	-0.00315998
2.89	-0.00316949
2.895	-0.00317842
2.9	-0.00318675
2.905	-0.00319454
2.91	-0.00320189
2.915	-0.00320919
2.92	-0.00321681
2.925	-0.00322466
2.93	-0.00323277
2.935	-0.00324104
2.94	-0.00324958
2.945	-0.00325869
2.95	-0.00326827
2.955	-0.00327832
2.96	-0.00328899
2.965	-0.00330041
2.97	-0.00331241
2.975	-0.00332455
2.98	-0.00333698
2.985	-0.00334974
2.99	-0.00336282
2.995	-0.00337627
3	-0.0033898
3.005	-0.00340369
3.01	-0.00341835
3.015	-0.00343374
3.02	-0.00344937
3.025	-0.00346499
3.03	-0.00348098
3.035	-0.00349709
3.04	-0.00351317
3.045	-0.00352949
3.05	-0.00354613
3.055	-0.00356341
3.06	-0.00358109
3.065	-0.00359872
3.07	-0.00361613
3.075	-0.00363342
3.08	-0.00365071
3.085	-0.00366738
3.09	-0.00368312
3.095	-0.00369816
3.1	-0.00371253
3.105	-0.00372592
3.11	-0.00373801
3.115	-0.00374924
3.12	-0.00375986
3.125	-0.00376972
3.13	-0.003779
3.135	-0.00378761
3.14	-0.00379554
3.145	-0.00380341
3.15	-0.00381146
3.155	-0.00381955
3.16	-0.00382789
3.165	-0.00383675
3.17	-0.00384621
3.175	-0.00385611
3.18	-0.00386626
3.185	-0.00387665
3.19	-0.00388728
3.195	-0.00389778
3.2	-0.00390778
3.205	-0.00391728
3.21	-0.00392657
3.215	-0.00393598
3.22	-0.00394534
3.225	-0.00395459
3.23	-0.00396403
3.235	-0.00397401
3.24	-0.00398474
3.245	-0.00399596
3.25	-0.00400752
3.255	-0.00401964
3.26	-0.00403256
3.265	-0.00404591
3.27	-0.00405916
3.275	-0.00407254
3.28	-0.00408636
3.285	-0.00410048
3.29	-0.00411452
3.295	-0.00412819
3.3	-0.00414157
3.305	-0.00415496
3.31	-0.00416823
3.315	-0.00418098
3.32	-0.00419353
3.325	-0.00420642
3.33	-0.0042197
3.335	-0.00423292
3.34	-0.00424596
3.345	-0.00425936
3.35	-0.00427337
3.355	-0.00428775
3.36	-0.0043021
3.365	-0.00431645
3.37	-0.00433116
3.375	-0.00434637
3.38	-0.00436188
3.385	-0.00437745
3.39	-0.00439319
3.395	-0.00440952
3.4	-0.00442631
3.405	-0.00444286
3.41	-0.00445904
3.415	-0.0044749
3.42	-0.00449043
3.425	-0.00450552
3.43	-0.00451985
3.435	-0.00453353
3.44	-0.00454687
3.445	-0.00456011
3.45	-0.00457332
3.455	-0.00458645
3.46	-0.0045998
3.465	-0.00461382
3.47	-0.00462838
3.475	-0.00464317
3.48	-0.0046583
3.485	-0.00467395
3.49	-0.00468997
3.495	-0.00470597
3.5	-0.00472154
3.505	-0.00473672
3.51	-0.00475157
3.515	-0.00476583
3.52	-0.00477931
3.525	-0.00479211
3.53	-0.00480426
3.535	-0.00481615
3.54	-0.00482791
3.545	-0.00483923
3.55	-0.00485065
3.555	-0.00486278
3.56	-0.0048756
3.565	-0.00488912
3.57	-0.00490348
3.575	-0.00491875
3.58	-0.00493507
3.585	-0.00495188
3.59	-0.0049685
3.595	-0.00498516
3.6	-0.00500188
3.605	-0.00501837
3.61	-0.0050345
3.615	-0.0050502
3.62	-0.00506553
3.625	-0.00508055
3.63	-0.00509514
3.635	-0.00510927
3.64	-0.00512313
3.645	-0.00513685
3.65	-0.00515072
3.655	-0.00516465
3.66	-0.00517878
3.665	-0.00519343
3.67	-0.00520827
3.675	-0.00522322
3.68	-0.00523819
3.685	-0.00525339
3.69	-0.00526906
3.695	-0.00528491
3.7	-0.00530075
3.705	-0.00531651
3.71	-0.00533206
3.715	-0.00534721
3.72	-0.00536184
3.725	-0.00537602
3.73	-0.00538965
3.735	-0.00540298
3.74	-0.00541638
3.745	-0.00542973
3.75	-0.00544295
3.755	-0.00545604
3.76	-0.0054692
3.765	-0.0054828
3.77	-0.00549675
3.775	-0.00551098
3.78	-0.00552582
3.785	-0.00554142
3.79	-0.00555763
3.795	-0.00557446
3.8	-0.00559165
3.805	-0.005609
3.81	-0.00562677
3.815	-0.00564475
3.82	-0.00566275
3.825	-0.0056809
3.83	-0.005699
3.835	-0.00571699
3.84	-0.00573506
3.845	-0.00575316
3.85	-0.00577111
3.855	-0.0057889
3.86	-0.0058065
3.865	-0.00582398
3.87	-0.00584151
3.875	-0.00585921
3.88	-0.00587736
3.885	-0.00589585
3.89	-0.0059143
3.895	-0.00593265
3.9	-0.00595066
3.905	-0.00596793
3.91	-0.00598438
3.915	-0.00599988
3.92	-0.00601453
3.925	-0.00602848
3.93	-0.00604167
3.935	-0.00605397
3.94	-0.00606548
3.945	-0.00607649
3.95	-0.00608705
3.955	-0.00609718
3.96	-0.0061068
3.965	-0.00611587
3.97	-0.00612453
3.975	-0.00613304
3.98	-0.00614156
3.985	-0.00615027
3.99	-0.00615936
3.995	-0.00616892
4	-0.00617911
4.005	-0.00618982
4.01	-0.00620083
4.015	-0.00621202
4.02	-0.00622317
4.025	-0.00623446
4.03	-0.0062458
4.035	-0.00625697
4.04	-0.00626824
4.045	-0.00627999
4.05	-0.00629272
4.055	-0.00630638
4.06	-0.00632066
4.065	-0.00633544
4.07	-0.00635061
4.075	-0.00636626
4.08	-0.00638211
4.085	-0.00639792
4.09	-0.00641353
4.095	-0.006429
4.1	-0.0064444
4.105	-0.00645953
4.11	-0.00647435
4.115	-0.00648881
4.12	-0.00650325
4.125	-0.00651784
4.13	-0.0065327
4.135	-0.00654799
4.14	-0.00656334
4.145	-0.00657854
4.15	-0.00659366
4.155	-0.00660867
4.16	-0.00662337
4.165	-0.00663787
4.17	-0.00665232
4.175	-0.00666671
4.18	-0.00668107
4.185	-0.00669554
4.19	-0.00671038
4.195	-0.00672573
4.2	-0.00674153
4.205	-0.00675772
4.21	-0.00677422
4.215	-0.00679094
4.22	-0.00680774
4.225	-0.00682471
4.23	-0.006842
4.235	-0.00685967
4.24	-0.00687795
4.245	-0.00689692
4.25	-0.00691638
4.255	-0.00693614
4.26	-0.006956
4.265	-0.00697586
4.27	-0.00699558
4.275	-0.00701501
4.28	-0.00703416
4.285	-0.0070528
4.29	-0.0070708
4.295	-0.00708809
4.3	-0.00710454
4.305	-0.00712048
4.31	-0.00713622
4.315	-0.00715189
4.32	-0.00716751
4.325	-0.00718311
4.33	-0.00719895
4.335	-0.00721518
4.34	-0.00723159
4.345	-0.00724798
4.35	-0.00726446
4.355	-0.00728071
4.36	-0.00729655
4.365	-0.00731228
4.37	-0.00732785
4.375	-0.00734315
4.38	-0.00735834
4.385	-0.00737367
4.39	-0.0073892
4.395	-0.0074048
4.4	-0.00742048
4.405	-0.00743622
4.41	-0.00745206
4.415	-0.00746792
4.42	-0.00748381
4.425	-0.0074998
4.43	-0.00751587
4.435	-0.00753244
4.44	-0.00754976
4.445	-0.00756773
4.45	-0.00758624
4.455	-0.00760528
4.46	-0.00762507
4.465	-0.00764566
4.47	-0.00766711
4.475	-0.0076891
4.48	-0.00771133
4.485	-0.00773383
4.49	-0.00775635
4.495	-0.00777857
4.5	-0.0078002
4.505	-0.00782123
4.51	-0.0078418
4.515	-0.00786194
4.52	-0.00788189
4.525	-0.0079016
4.53	-0.00792121
4.535	-0.00794121
4.54	-0.00796152
4.545	-0.00798195
4.55	-0.00800241
4.555	-0.00802289
4.56	-0.00804343
4.565	-0.00806396
4.57	-0.00808436
4.575	-0.0081046
4.58	-0.00812463
4.585	-0.00814441
4.59	-0.00816393
4.595	-0.00818291
4.6	-0.00820124
4.605	-0.00821893
4.61	-0.00823584
4.615	-0.00825195
4.62	-0.00826728
4.625	-0.00828205
4.63	-0.00829647
4.635	-0.00831075
4.64	-0.00832528
4.645	-0.00834008
4.65	-0.00835521
4.655	-0.00837061
4.66	-0.00838616
4.665	-0.00840185
4.67	-0.0084175
4.675	-0.00843291
4.68	-0.00844807
4.685	-0.00846308
4.69	-0.0084778
4.695	-0.00849194
4.7	-0.00850565
4.705	-0.00851925
4.71	-0.00853291
4.715	-0.00854679
4.72	-0.00856122
4.725	-0.00857633
4.73	-0.0085922
4.735	-0.00860875
4.74	-0.00862591
4.745	-0.00864382
4.75	-0.00866249
4.755	-0.00868199
4.76	-0.00870223
4.765	-0.00872306
4.77	-0.00874439
4.775	-0.00876608
4.78	-0.00878836
4.785	-0.00881113
4.79	-0.00883428
4.795	-0.0088578
4.8	-0.00888143
4.805	-0.00890534
4.81	-0.00892946
4.815	-0.00895369
4.82	-0.00897813
4.825	-0.00900276
4.83	-0.00902768
4.835	-0.00905254
4.84	-0.00907702
4.845	-0.00910128
4.85	-0.00912543
4.855	-0.00914947
4.86	-0.00917359
4.865	-0.00919797
4.87	-0.0092226
4.875	-0.00924751
4.88	-0.00927244
4.885	-0.00929708
4.89	-0.00932153
4.895	-0.0093456
4.9	-0.00936882
4.905	-0.00939106
4.91	-0.00941227
4.915	-0.00943245
4.92	-0.00945193
4.925	-0.00947085
4.93	-0.00948915
4.935	-0.00950694
4.94	-0.00952456
4.945	-0.00954245
4.95	-0.00956079
4.955	-0.00957968
4.96	-0.00959899
4.965	-0.00961867
4.97	-0.0096386
4.975	-0.00965854
4.98	-0.00967852
4.985	-0.00969813
4.99	-0.00971729
4.995	-0.00973635
5	-0.00975517
5.005	-0.00977365
5.01	-0.00979169
5.015	-0.00980943
5.02	-0.00982718
5.025	-0.00984469
5.03	-0.00986194
5.035	-0.00987925
5.04	-0.00989682
5.045	-0.00991498
5.05	-0.00993387
5.055	-0.00995333
5.06	-0.00997329
5.065	-0.00999383
5.07	-0.0100149
5.075	-0.0100365
5.08	-0.0100584
5.085	-0.0100808
5.09	-0.0101036
5.095	-0.0101267
5.1	-0.0101499
5.105	-0.0101728
5.11	-0.0101952
5.115	-0.0102172
5.12	-0.0102385
5.125	-0.0102592
5.13	-0.0102792
5.135	-0.0102985
5.14	-0.0103177
5.145	-0.0103366
5.15	-0.0103552
5.155	-0.0103738
5.16	-0.0103922
5.165	-0.0104108
5.17	-0.0104296
5.175	-0.0104484
5.18	-0.0104668
5.185	-0.0104848
5.19	-0.0105023
5.195	-0.0105197
5.2	-0.0105365
5.205	-0.0105528
5.21	-0.0105685
5.215	-0.0105841
5.22	-0.0105996
5.225	-0.0106152
5.23	-0.0106308
5.235	-0.0106468
5.24	-0.0106628
5.245	-0.010679
5.25	-0.0106951
5.255	-0.0107109
5.26	-0.0107264
5.265	-0.0107419
5.27	-0.0107573
5.275	-0.0107725
5.28	-0.0107875
5.285	-0.0108021
5.29	-0.0108167
5.295	-0.0108316
5.3	-0.0108464
5.305	-0.0108611
5.31	-0.0108754
5.315	-0.0108892
5.32	-0.0109024
5.325	-0.0109152
5.33	-0.0109274
5.335	-0.0109391
5.34	-0.0109508
5.345	-0.0109626
5.35	-0.0109747
5.355	-0.0109873
5.36	-0.0110003
5.365	-0.011014
5.37	-0.011028
5.375	-0.011042
5.38	-0.0110565
5.385	-0.0110716
5.39	-0.011087
5.395	-0.0111024
5.4	-0.0111176
5.405	-0.0111326
5.41	-0.0111478
5.415	-0.0111632
5.42	-0.0111784
5.425	-0.0111933
5.43	-0.0112083
5.435	-0.0112235
5.44	-0.011239
5.445	-0.0112546
5.45	-0.0112704
5.455	-0.0112867
5.46	-0.0113031
5.465	-0.0113193
5.47	-0.0113352
5.475	-0.0113511
5.48	-0.0113671
5.485	-0.0113832
5.49	-0.0113992
5.495	-0.0114146
5.5	-0.0114295
5.505	-0.011444
5.51	-0.0114585
5.515	-0.011473
5.52	-0.0114874
5.525	-0.0115016
5.53	-0.0115158
5.535	-0.0115303
5.54	-0.0115449
5.545	-0.0115592
5.55	-0.0115731
5.555	-0.0115868
5.56	-0.0116001
5.565	-0.0116132
5.57	-0.0116259
5.575	-0.0116381
5.58	-0.0116497
5.585	-0.0116612
5.59	-0.0116726
5.595	-0.0116837
5.6	-0.0116946
5.605	-0.0117055
5.61	-0.0117166
5.615	-0.0117278
5.62	-0.011739
5.625	-0.0117501
5.63	-0.0117611
5.635	-0.0117721
5.64	-0.011783
5.645	-0.0117939
5.65	-0.0118048
5.655	-0.0118158
5.66	-0.0118271
5.665	-0.0118386
5.67	-0.0118503
5.675	-0.0118624
5.68	-0.0118753
5.685	-0.0118888
5.69	-0.0119027
5.695	-0.0119171
5.7	-0.0119319
5.705	-0.0119474
5.71	-0.0119634
5.715	-0.0119797
5.72	-0.0119965
5.725	-0.0120138
5.73	-0.0120316
5.735	-0.0120495
5.74	-0.0120673
5.745	-0.0120848
5.75	-0.0121022
5.755	-0.0121198
5.76	-0.0121373
5.765	-0.0121547
5.77	-0.0121721
5.775	-0.0121891
5.78	-0.0122059
5.785	-0.0122223
5.79	-0.0122386
5.795	-0.0122549
5.8	-0.0122712
5.805	-0.0122875
5.81	-0.0123038
5.815	-0.0123201
5.82	-0.0123364
5.825	-0.0123526
5.83	-0.012369
5.835	-0.0123853
5.84	-0.0124016
5.845	-0.0124179
5.85	-0.0124343
5.855	-0.0124507
5.86	-0.0124673
5.865	-0.0124843
5.87	-0.0125016
5.875	-0.0125191
5.88	-0.012537
5.885	-0.012555
5.89	-0.0125733
5.895	-0.0125915
5.9	-0.0126091
5.905	-0.0126261
5.91	-0.0126426
5.915	-0.0126589
5.92	-0.0126746
5.925	-0.01269
5.93	-0.0127053
5.935	-0.0127206
5.94	-0.0127361
5.945	-0.0127517
5.95	-0.0127674
5.955	-0.0127833
5.96	-0.0127994
5.965	-0.0128161
5.97	-0.0128333
5.975	-0.0128512
5.98	-0.0128697
5.985	-0.0128887
5.99	-0.0129082
5.995	-0.0129279
6	-0.0129479
6.005	-0.012968
6.01	-0.0129883
6.015	-0.0130091
6.02	-0.01303
6.025	-0.0130506
6.03	-0.0130709
6.035	-0.0130908
6.04	-0.0131107
6.045	-0.0131307
6.05	-0.0131507
6.055	-0.0131707
6.06	-0.0131906
6.065	-0.0132104
6.07	-0.0132304
6.075	-0.0132504
6.08	-0.0132706
6.085	-0.013291
6.09	-0.0133118
6.095	-0.0133331
6.1	-0.0133547
6.105	-0.0133763
6.11	-0.013398
6.115	-0.0134197
6.12	-0.0134412
6.125	-0.0134626
6.13	-0.0134839
6.135	-0.0135049
6.14	-0.013526
6.145	-0.0135473
6.15	-0.0135686
6.155	-0.0135898
6.16	-0.0136105
6.165	-0.0136306
6.17	-0.0136504
6.175	-0.01367
6.18	-0.0136893
6.185	-0.0137085
6.19	-0.0137275
6.195	-0.0137468
6.2	-0.0137663
6.205	-0.013786
6.21	-0.0138058
6.215	-0.0138257
6.22	-0.0138457
6.225	-0.0138655
6.23	-0.0138854
6.235	-0.013905
6.24	-0.0139243
6.245	-0.0139435
6.25	-0.0139623
6.255	-0.0139808
6.26	-0.0139991
6.265	-0.0140175
6.27	-0.0140363
6.275	-0.0140551
6.28	-0.014074
6.285	-0.0140931
